ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833083.263974,CjU0bj4fHxo51eYRK5,192.168.8.123,53794,192.168.8.1,53,udp,dns,0.000666,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.264675,CVlC9r4nmfSQ4lcIIj,192.168.8.123,44100,192.168.8.1,53,udp,dns,0.000311,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.265169,C1UuXDwQWuUJxSqqh,192.168.8.123,38347,192.168.8.1,53,udp,dns,0.000595,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.265848,CfEMrw74aPz95jbd6,192.168.8.123,50680,192.168.8.1,53,udp,dns,0.000288,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833086.333663,CQdqiQ2YF3zyhXcjE3,192.168.8.236,43028,192.168.8.1,53,udp,dns,0.000851,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.334694,CzqAUp3V029R7nUYD6,192.168.8.236,41143,192.168.8.1,53,udp,dns,0.000292,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.335584,CbwCw3xG8WNE9KzJh,192.168.8.236,59915,192.168.8.1,53,udp,dns,0.000644,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.336402,Czej8N32lRl96m20kg,192.168.8.236,51462,192.168.8.1,53,udp,dns,0.000222,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.337238,CWyDo74cto70bQTcP5,192.168.8.236,44096,192.168.8.1,53,udp,dns,0.000538,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.337953,CLlEaWvOKg6UYqKkl,192.168.8.236,47249,192.168.8.1,53,udp,dns,0.000263,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.338784,CYhFfn3vUy6xzVtkBd,192.168.8.236,35747,192.168.8.1,53,udp,dns,0.000535,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.339486,CLrkEG3P1vuVSEK2U7,192.168.8.236,55461,192.168.8.1,53,udp,dns,0.000267,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.340307,C4EUzr4dtoC1ogytB8,192.168.8.236,51091,192.168.8.1,53,udp,dns,0.000503,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.340983,CNBiyh4Mtt5hwMhMik,192.168.8.236,48910,192.168.8.1,53,udp,dns,0.000222,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.341770,C6PG3P3Qa6WxLiBqh8,192.168.8.236,41877,192.168.8.1,53,udp,dns,0.000501,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.342447,C7RHbs2a8WdoeXxFXi,192.168.8.236,57694,192.168.8.1,53,udp,dns,0.000204,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.343198,CHctyv3XwIx5272lJj,192.168.8.236,37931,192.168.8.1,53,udp,dns,0.000510,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.343884,C8OU0r4Jm24KzHAxTc,192.168.8.236,41980,192.168.8.1,53,udp,dns,0.000271,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.344766,CleQdb1K0Vj7QoiXMj,192.168.8.236,57105,192.168.8.1,53,udp,dns,0.000528,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.345472,CyuOm03D79hJMWxB7g,192.168.8.236,51167,192.168.8.1,53,udp,dns,0.000201,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833086.346258,C0CVsl3SUM52Fo8Zqa,192.168.8.236,51349,192.168.8.1,53,udp,dns,0.000524,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833086.346959,CPNeX2rBmcieGidv7,192.168.8.236,58832,192.168.8.1,53,udp,dns,0.000200,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
